CNPJ_ESTAB;NSU_TRANSACAO;DATA_VENDA;VALOR_VENDA;DATA_CREDITO;VALOR_CREDITO
84118262000183;672083;04/09/2025;3349,28;06/09/2025;3319,50
32122878000179;297428;22/04/2025;856,01;25/04/2025;841,23
53801318000197;571874;25/01/2025;4348,08;30/01/2025;4185,70
73610609000170;617769;09/07/2025;4808,97;13/07/2025;4578,12
84824935000140;805710;29/10/2025;3940,72;04/11/2025;3835,66
33428824000158;152164;01/03/2025;2345,60;07/03/2025;2266,30
82544554000153;193655;13/01/2025;3967,08;19/01/2025;3816,08
44498887000162;556416;07/03/2025;2506,39;07/03/2025;2480,03
43162277000114;688661;04/11/2025;244,37;04/11/2025;241,60
99373411000148;843643;01/01/2025;588,60;05/01/2025;588,25
60966599000139;202575;12/05/2025;678,90;18/05/2025;666,26
11112048000115;503282;11/12/2025;3572,86;18/12/2025;3535,44
94719266000131;356824;13/03/2025;845,14;17/03/2025;810,30
64297520000182;145934;01/07/2025;2142,03;07/07/2025;2103,77
83035174000171;558942;16/05/2025;4365,57;22/05/2025;4323,12
94785923000153;860439;08/08/2025;142,59;10/08/2025;142,51
97381329000111;333512;20/12/2025;4059,31;21/12/2025;3968,23
44109905000191;973040;01/05/2025;4108,92;03/05/2025;3910,79
81281447000111;566896;13/04/2025;1541,29;16/04/2025;1536,39
61666437000156;551722;11/09/2025;3480,65;17/09/2025;3455,62
76026023000166;643225;01/08/2025;2092,89;05/08/2025;2085,66
50328597000123;647598;08/11/2025;1306,02;15/11/2025;1273,09
17724753000156;279472;27/03/2025;3066,39;30/03/2025;3058,61
68795580000146;949371;30/08/2025;4873,20;03/09/2025;4781,99
64306055000189;736348;15/08/2025;2095,97;18/08/2025;2020,41
86647861000112;141611;06/12/2025;330,23;06/12/2025;329,44
80289176000123;191530;24/10/2025;939,29;30/10/2025;900,94
55362406000125;918324;12/02/2025;1846,41;18/02/2025;1758,53
67693599000128;323370;07/02/2025;2953,17;09/02/2025;2912,57
89346919000167;974084;17/12/2025;3006,26;20/12/2025;2906,06
12487684000133;153920;18/09/2025;2915,21;19/09/2025;2837,23
12818086000137;474289;07/03/2025;356,92;09/03/2025;345,77
34193943000116;195480;28/09/2025;3010,38;30/09/2025;2968,29
20328230000199;257927;13/01/2025;2673,70;19/01/2025;2564,26
44745395000175;783470;09/10/2025;4860,10;14/10/2025;4655,17
68172994000153;414626;25/01/2025;414,84;25/01/2025;413,85
26794008000155;202861;01/11/2025;2312,39;05/11/2025;2226,71
54758605000130;373681;26/05/2025;2541,97;01/06/2025;2447,40
20695994000156;745879;05/02/2025;279,32;05/02/2025;273,80
16984989000144;768244;22/10/2025;3870,09;28/10/2025;3678,17
45091896000132;565466;18/09/2025;4718,25;20/09/2025;4524,46
96560753000176;963566;14/12/2025;3715,37;18/12/2025;3616,27
29200745000153;305027;24/01/2025;1475,57;29/01/2025;1407,22
13461441000158;722132;20/09/2025;1562,22;27/09/2025;1535,01
26753363000194;857344;07/12/2025;902,11;08/12/2025;900,75
70237971000130;565794;16/06/2025;2814,67;22/06/2025;2722,02
95414402000181;306368;20/05/2025;192,47;26/05/2025;188,39
28511867000186;248895;29/08/2025;2726,37;29/08/2025;2614,77
45767827000197;763883;02/01/2025;4027,97;04/01/2025;3984,96
37810511000110;108369;27/11/2025;4230,50;27/11/2025;4082,70
73229930000184;920676;19/10/2025;4377,14;25/10/2025;4362,01
78281585000155;752402;08/03/2025;989,31;09/03/2025;965,88
79970394000150;254972;28/08/2025;2290,37;30/08/2025;2283,14
54331882000189;186808;13/04/2025;3526,53;19/04/2025;3434,65
16687113000165;661972;10/08/2025;3431,06;14/08/2025;3319,50
55590717000162;472201;01/02/2025;1833,63;03/02/2025;1806,72
20636744000112;342627;26/05/2025;2556,78;27/05/2025;2555,94
85470945000188;326261;19/12/2025;3197,68;24/12/2025;3044,30
99635091000165;897692;18/06/2025;1115,61;22/06/2025;1060,10
87869000000178;349872;24/10/2025;2782,72;25/10/2025;2700,31
15180595000134;732204;20/05/2025;527,45;21/05/2025;510,29
88826979000155;246848;11/07/2025;3435,39;15/07/2025;3330,36
54155271000152;793370;03/02/2025;2226,39;05/02/2025;2117,92
29255438000186;749387;27/03/2025;2406,41;03/04/2025;2378,85
70893266000168;550205;04/08/2025;4179,77;10/08/2025;4003,32
50744727000131;852330;11/02/2025;686,52;11/02/2025;663,92
49186027000180;435792;30/09/2025;3240,64;02/10/2025;3160,42
85533001000182;236871;24/04/2025;4773,67;24/04/2025;4695,32
79049596000160;904605;09/10/2025;1863,23;09/10/2025;1800,41
80250759000162;522390;25/01/2025;1016,63;29/01/2025;990,01
18189302000133;345732;10/08/2025;1000,97;17/08/2025;955,40
82452472000154;438087;01/11/2025;1169,87;05/11/2025;1157,75
90028958000163;777115;19/03/2025;2907,72;25/03/2025;2841,03
53895796000122;352404;18/09/2025;1832,36;23/09/2025;1747,83
94752282000167;605976;25/09/2025;689,92;27/09/2025;655,58
59344337000126;885214;10/08/2025;4477,16;10/08/2025;4350,03
28948489000161;117748;03/04/2025;987,41;07/04/2025;959,83
13731804000153;796273;04/11/2025;4915,27;06/11/2025;4723,82
18274024000148;899264;22/09/2025;4532,40;27/09/2025;4507,20
94966041000161;818182;05/09/2025;2990,54;05/09/2025;2984,87
75297905000194;853136;28/04/2025;3623,12;28/04/2025;3549,26
22430439000125;162374;04/04/2025;3726,17;05/04/2025;3598,18
92125660000133;188479;15/01/2025;3256,42;17/01/2025;3141,35
68367744000184;448374;21/08/2025;870,59;27/08/2025;835,77
54899470000156;824492;26/05/2025;2308,97;29/05/2025;2212,56
33818533000183;235819;04/01/2025;498,50;04/01/2025;497,34
63990369000157;984431;15/03/2025;3365,52;19/03/2025;3297,44
10456436000123;567880;20/04/2025;151,57;23/04/2025;151,02
35728000000137;469989;13/04/2025;4100,90;17/04/2025;3967,88
72902707000162;235185;30/09/2025;1678,79;05/10/2025;1597,37
39310488000159;621281;29/07/2025;2736,89;31/07/2025;2633,27
13241794000119;192558;03/09/2025;2471,91;07/09/2025;2353,85
46269729000181;977237;08/08/2025;4723,59;08/08/2025;4540,20
89351573000131;432238;17/06/2025;3396,58;18/06/2025;3256,92
23442351000149;993683;01/07/2025;2390,74;05/07/2025;2362,63
40818667000158;487933;29/01/2025;3000,49;05/02/2025;2896,15
76122459000142;168181;14/12/2025;3864,45;19/12/2025;3688,74
48848987000137;972778;14/08/2025;4153,21;20/08/2025;4009,71
81798615000115;911396;12/02/2025;3916,75;19/02/2025;3774,67
60797412000198;715596;27/02/2025;2597,71;02/03/2025;2480,70
17162973000191;196249;26/05/2025;2708,50;29/05/2025;2687,91
51768238000197;771012;03/10/2025;1462,52;07/10/2025;1417,08
27118068000166;815047;14/03/2025;3263,45;14/03/2025;3199,36
30413843000194;273273;16/12/2025;4777,12;20/12/2025;4573,58
68505071000192;269418;27/08/2025;1617,45;31/08/2025;1613,72
39485708000152;535908;31/05/2025;4644,83;06/06/2025;4513,82
56088400000192;690048;24/02/2025;4678,74;02/03/2025;4648,41
22466992000189;247847;03/05/2025;2449,67;10/05/2025;2385,91
36858005000192;224609;29/09/2025;696,59;03/10/2025;685,41
36358059000196;632378;22/03/2025;26,08;27/03/2025;24,86
58293508000117;947484;02/12/2025;2658,57;09/12/2025;2597,18
28242994000182;381334;01/02/2025;349,62;06/02/2025;332,33
85117982000166;689998;10/01/2025;2055,21;15/01/2025;1994,50
29577887000117;580545;02/01/2025;1747,75;05/01/2025;1727,59
39091534000111;183319;03/12/2025;2059,74;08/12/2025;2001,76
44652290000162;521016;30/03/2025;2810,71;03/04/2025;2749,71
24562664000176;245604;13/10/2025;1818,87;18/10/2025;1747,57
90293259000194;859435;07/10/2025;1205,08;09/10/2025;1188,91
29497183000142;613611;22/04/2025;473,36;24/04/2025;471,77
80458555000190;619799;18/06/2025;4367,49;22/06/2025;4184,46
95958440000147;292588;19/04/2025;619,96;21/04/2025;615,02
25772606000148;400762;07/10/2025;4368,49;09/10/2025;4257,60
98265933000123;650421;14/05/2025;2930,95;19/05/2025;2865,99
30025587000121;834438;08/04/2025;2593,07;13/04/2025;2503,13
78338056000119;470974;14/07/2025;2039,61;17/07/2025;1958,15
43821264000113;876869;27/08/2025;3804,31;01/09/2025;3657,20
45161013000142;653278;31/01/2025;3619,55;02/02/2025;3445,94
61294451000151;939903;17/07/2025;4461,56;22/07/2025;4416,15
24343429000172;311063;29/05/2025;4776,41;29/05/2025;4718,22
85309676000191;513253;28/12/2025;923,51;01/01/2026;917,06
65671070000124;477656;07/02/2025;308,61;14/02/2025;303,75
42388098000138;237456;02/09/2025;4794,24;09/09/2025;4600,47
56717000000179;417257;11/01/2025;934,00;11/01/2025;888,67
83587853000171;470074;14/07/2025;2816,90;15/07/2025;2683,02
52965292000154;581080;29/10/2025;4022,36;31/10/2025;3859,12
62694049000121;251251;23/06/2025;122,89;30/06/2025;117,44
52044964000140;568807;21/06/2025;3541,07;21/06/2025;3431,64
39845957000148;505698;20/06/2025;551,53;23/06/2025;530,47
95516826000160;786510;05/05/2025;1114,46;09/05/2025;1079,39
37849460000147;744936;20/07/2025;3331,07;23/07/2025;3249,48
47014382000192;527076;06/09/2025;2961,90;07/09/2025;2923,16
12863053000125;742781;21/12/2025;4259,86;23/12/2025;4115,38
31019246000133;511281;08/04/2025;2973,79;10/04/2025;2830,85
47369009000159;156294;29/01/2025;406,34;04/02/2025;404,32
37150879000197;935529;01/05/2025;3109,38;07/05/2025;3085,96
97460892000193;750035;07/05/2025;3757,20;13/05/2025;3636,09
36056711000159;644502;05/10/2025;3851,98;12/10/2025;3686,01
64031382000120;720719;04/10/2025;4475,75;08/10/2025;4463,13
91416178000160;497617;29/11/2025;365,09;03/12/2025;360,60
80597077000188;641337;02/06/2025;1802,30;08/06/2025;1740,11
97637975000199;739331;22/04/2025;1081,82;24/04/2025;1076,75
17034016000197;460381;24/09/2025;886,89;30/09/2025;853,42
18870754000193;128069;17/10/2025;2393,49;23/10/2025;2314,29
41991496000145;912839;28/09/2025;1091,53;02/10/2025;1043,45
74983730000119;336389;14/09/2025;437,29;14/09/2025;425,84
30797855000198;972801;12/03/2025;849,39;16/03/2025;835,34
98212597000140;387677;03/09/2025;3088,43;10/09/2025;3033,52
91065785000149;807545;30/09/2025;4461,01;05/10/2025;4244,15
81026629000147;817365;25/03/2025;3141,09;29/03/2025;3114,83
82850801000172;333184;24/10/2025;2654,79;25/10/2025;2567,45
15347907000122;992175;06/10/2025;1825,48;08/10/2025;1737,94
99304683000173;952886;18/06/2025;2545,94;25/06/2025;2514,42
90854691000195;846967;25/03/2025;843,34;30/03/2025;803,15
23888595000197;161302;13/05/2025;1506,91;19/05/2025;1504,50
34731311000129;674350;29/08/2025;3754,23;29/08/2025;3694,30
97659129000137;587968;01/04/2025;3327,96;07/04/2025;3233,43
24202966000124;906868;17/08/2025;1160,06;20/08/2025;1109,45
15474556000135;302765;25/02/2025;4305,49;03/03/2025;4208,78
18621107000176;301451;22/10/2025;2098,56;23/10/2025;2088,28
39369028000181;548692;22/09/2025;2185,58;22/09/2025;2149,86
52672876000146;347587;26/01/2025;306,89;26/01/2025;297,47
26598858000135;280595;22/06/2025;1286,28;23/06/2025;1283,54
35586141000139;629504;29/10/2025;4515,47;05/11/2025;4299,18
64359533000143;229442;01/08/2025;1622,87;02/08/2025;1583,23
21494823000143;578339;21/08/2025;2784,89;22/08/2025;2743,74
67646656000136;814229;08/12/2025;4105,90;11/12/2025;4083,72
48738084000123;255388;17/06/2025;3044,54;22/06/2025;3002,22
98847539000178;914794;25/03/2025;1299,07;30/03/2025;1287,82
56188789000116;827337;20/03/2025;1051,44;25/03/2025;999,84
84830181000191;162600;12/05/2025;3195,68;19/05/2025;3174,18
75586715000111;259351;01/02/2025;2157,81;01/02/2025;2135,02
85152460000152;669316;09/09/2025;2048,30;13/09/2025;2024,33
11194231000147;933581;23/08/2025;4753,67;23/08/2025;4607,50
67903298000127;536096;12/03/2025;1896,79;16/03/2025;1860,15
97118003000147;609506;12/06/2025;2016,50;15/06/2025;1941,96
89045113000152;958912;18/07/2025;4367,77;23/07/2025;4268,13
53560119000142;932276;21/02/2025;2965,15;23/02/2025;2874,24
50112016000144;693580;11/09/2025;2367,50;11/09/2025;2363,66
64611765000129;909865;14/10/2025;746,98;14/10/2025;722,61
82397363000186;545093;20/09/2025;1954,97;20/09/2025;1869,36
35042560000114;194268;25/05/2025;88,53;28/05/2025;87,74
89032181000120;377618;30/06/2025;495,29;01/07/2025;486,97
91912619000135;273952;12/03/2025;3762,05;19/03/2025;3716,26
43092866000167;641110;22/02/2025;290,88;24/02/2025;281,34
87848817000123;549683;16/03/2025;717,70;17/03/2025;690,93
41262615000144;903306;19/05/2025;4902,57;20/05/2025;4770,18
87586330000160;439781;29/01/2025;4481,44;02/02/2025;4473,53
29838535000196;475962;15/01/2025;1701,46;21/01/2025;1626,44
24712699000185;333907;07/03/2025;2921,79;12/03/2025;2786,81
25810409000192;389537;10/11/2025;2501,06;13/11/2025;2427,88
50816675000188;934277;18/10/2025;2501,30;20/10/2025;2463,94
56323422000145;938585;20/12/2025;38,51;21/12/2025;36,99
50004713000113;625736;28/02/2025;4067,82;02/03/2025;4014,60
22444601000158;827208;24/11/2025;4659,47;30/11/2025;4588,94
67503808000143;993071;08/01/2025;2116,87;14/01/2025;2018,80
48982757000173;595625;09/07/2025;415,12;14/07/2025;402,25
30719995000193;733469;09/08/2025;515,29;13/08/2025;510,57
14650083000194;735081;02/09/2025;1000,77;09/09/2025;980,31
78866323000149;394735;08/09/2025;421,17;10/09/2025;401,52
67932480000167;457777;04/07/2025;392,53;08/07/2025;388,60
64318716000158;636751;02/05/2025;2392,68;03/05/2025;2354,48
15024014000178;841867;20/01/2025;4797,96;24/01/2025;4768,66
15289568000140;691285;15/10/2025;1002,99;18/10/2025;957,16
88415625000174;684335;27/10/2025;4399,97;31/10/2025;4270,05
48129964000177;503253;20/10/2025;1455,97;21/10/2025;1448,35
42336257000157;424517;03/09/2025;4472,48;03/09/2025;4318,29
52119105000113;628517;10/02/2025;4907,31;17/02/2025;4724,76
33688972000153;894135;19/10/2025;977,46;26/10/2025;930,89
95453947000141;887438;23/04/2025;2104,23;27/04/2025;2037,96
85566717000140;725652;09/07/2025;1878,28;09/07/2025;1824,95
75821095000119;189219;15/08/2025;2184,02;16/08/2025;2127,06
17230944000175;377532;16/05/2025;405,97;17/05/2025;396,58
16509394000145;791025;18/04/2025;3284,00;18/04/2025;3235,29
78283473000122;167087;05/09/2025;78,76;08/09/2025;76,42
14810400000115;464331;21/05/2025;2386,80;27/05/2025;2293,93
78831885000175;118936;23/02/2025;1230,03;25/02/2025;1189,10
22234822000173;578878;14/08/2025;1965,05;20/08/2025;1873,57
84061293000186;403861;04/05/2025;3446,70;05/05/2025;3358,46
50293199000132;830599;30/04/2025;760,03;30/04/2025;742,89
14632708000198;827855;07/08/2025;242,71;12/08/2025;240,40
40597989000148;447929;01/03/2025;748,62;03/03/2025;734,93
30977856000196;191693;23/01/2025;1277,82;26/01/2025;1260,45
80165087000191;731713;31/01/2025;4266,89;02/02/2025;4145,13
56398418000130;624955;18/06/2025;3965,10;19/06/2025;3779,76
21129553000124;597714;06/05/2025;1948,57;12/05/2025;1869,82
37906613000153;571958;27/09/2025;548,73;29/09/2025;546,05
73157086000135;796206;08/05/2025;4026,89;15/05/2025;4026,60
30256348000190;484587;21/04/2025;4038,49;24/04/2025;3880,98
10440241000126;652568;18/03/2025;3171,87;24/03/2025;3162,93
85218620000151;917285;05/10/2025;16,36;10/10/2025;15,74
61299820000176;299395;05/05/2025;1778,79;11/05/2025;1716,62
94461819000180;339076;02/08/2025;4423,70;06/08/2025;4346,80
32677300000122;569082;12/03/2025;4880,52;12/03/2025;4828,10
38575675000110;945400;20/02/2025;3503,35;20/02/2025;3363,79
13017524000142;972157;04/09/2025;1644,04;11/09/2025;1586,31
76487913000180;491337;09/04/2025;1196,43;16/04/2025;1181,14
64757515000178;124475;01/05/2025;4043,75;04/05/2025;4013,48
13106399000184;514897;03/11/2025;2942,89;06/11/2025;2876,50
99716615000124;996711;18/06/2025;813,30;25/06/2025;808,68
44409997000120;814609;21/03/2025;1215,32;24/03/2025;1206,88
98583397000198;623451;10/03/2025;54,92;15/03/2025;54,14
34900546000158;435507;07/02/2025;1405,22;11/02/2025;1336,24
17685740000128;225330;25/04/2025;1479,55;29/04/2025;1456,51
35055861000125;719953;22/10/2025;1393,79;29/10/2025;1370,99
84214988000125;113823;26/09/2025;3882,00;02/10/2025;3837,62
43820216000156;175663;30/03/2025;2119,52;02/04/2025;2080,36
55900992000154;698537;07/05/2025;4800,64;08/05/2025;4698,99
55169808000160;677616;06/03/2025;443,64;11/03/2025;440,90
58818631000125;801787;06/10/2025;3287,32;06/10/2025;3155,47
64754473000166;886914;06/01/2025;689,77;12/01/2025;662,17
16903838000123;813641;01/09/2025;3010,92;06/09/2025;2917,78
40412882000169;352964;01/09/2025;1396,45;06/09/2025;1377,72
52282564000198;659374;30/11/2025;33,00;07/12/2025;32,11
20984608000152;535459;26/07/2025;1151,61;26/07/2025;1105,66
90465644000121;411727;12/08/2025;1026,49;17/08/2025;1016,92
56608520000158;648425;14/05/2025;2150,39;14/05/2025;2056,55
35614916000156;305824;24/04/2025;884,10;28/04/2025;874,85
97176987000133;539948;15/05/2025;309,98;16/05/2025;295,02
40139617000121;865792;07/12/2025;1087,69;09/12/2025;1073,30
58666215000141;528313;12/11/2025;404,83;14/11/2025;403,30
21594450000161;755355;11/02/2025;1662,49;18/02/2025;1585,66
22264172000125;737140;03/08/2025;3630,56;06/08/2025;3629,84
44550895000113;224589;16/08/2025;3554,08;19/08/2025;3539,27
58963340000128;742655;30/05/2025;1062,41;30/05/2025;1046,05
17860420000192;675847;16/01/2025;2388,39;16/01/2025;2316,02
48821755000147;991314;13/04/2025;4372,25;16/04/2025;4169,12
80224736000183;349139;09/10/2025;4390,17;12/10/2025;4224,35
51472115000153;664682;09/07/2025;4341,31;10/07/2025;4239,65
37601895000155;672811;26/02/2025;4783,74;04/03/2025;4670,71
25441196000132;297031;24/12/2025;677,06;24/12/2025;669,83
64104182000168;789477;12/09/2025;2191,64;17/09/2025;2083,43
52843323000178;501361;11/09/2025;4693,44;13/09/2025;4477,41
82432654000131;497478;14/09/2025;4486,28;20/09/2025;4394,44
58960774000168;972514;09/07/2025;3738,10;13/07/2025;3726,83
66078895000193;618941;15/05/2025;417,84;20/05/2025;401,63
68663881000143;721530;27/08/2025;1590,81;02/09/2025;1576,91
94104429000151;932153;26/03/2025;4758,64;31/03/2025;4702,23
93645045000121;345724;07/06/2025;2447,44;13/06/2025;2358,86
67911641000167;764828;18/02/2025;4686,70;22/02/2025;4487,09
62117226000175;678753;11/11/2025;3197,17;18/11/2025;3082,54
44064584000137;775367;13/08/2025;479,95;18/08/2025;473,88
63082485000146;522256;21/05/2025;517,51;21/05/2025;513,06
39407415000186;892049;28/09/2025;1020,88;29/09/2025;1011,09
25608565000158;236403;01/11/2025;1026,39;05/11/2025;991,32
55191593000168;816897;23/07/2025;1959,48;23/07/2025;1879,73
89656936000183;837119;18/11/2025;4349,11;24/11/2025;4332,55
63400463000165;882815;25/03/2025;3877,76;25/03/2025;3726,43
46687579000135;574623;22/09/2025;1122,41;24/09/2025;1069,15
44284936000150;900731;26/02/2025;26,23;28/02/2025;25,18
92634139000129;936835;19/07/2025;1459,01;23/07/2025;1413,54
88245399000118;643299;21/10/2025;1449,00;26/10/2025;1437,22
60005718000126;693800;12/07/2025;2377,82;12/07/2025;2337,27
28962833000149;774485;07/02/2025;1789,53;07/02/2025;1779,09
83888222000155;948744;03/11/2025;3331,82;06/11/2025;3244,25
53930167000114;675072;14/02/2025;960,12;19/02/2025;936,21
87886539000115;550280;28/02/2025;1268,28;05/03/2025;1256,59
19239689000152;960538;25/08/2025;3234,01;25/08/2025;3215,62
64772532000116;110434;20/01/2025;504,42;20/01/2025;479,57
34537348000175;329728;15/08/2025;4455,64;15/08/2025;4354,77
46806383000199;854125;27/07/2025;261,38;31/07/2025;254,52
60956819000161;164242;19/06/2025;2295,11;19/06/2025;2274,18
25852289000110;421462;06/09/2025;2066,39;06/09/2025;2000,46
20888504000187;301760;25/04/2025;4257,55;28/04/2025;4073,13
57574947000179;763764;11/10/2025;3220,05;17/10/2025;3142,61
41802964000158;833325;08/05/2025;2744,19;13/05/2025;2715,85
63448161000111;358809;25/07/2025;452,97;30/07/2025;447,27
93021980000181;171261;20/10/2025;3584,84;23/10/2025;3494,77
20960087000137;197024;16/06/2025;597,47;16/06/2025;570,68
66497631000138;446071;17/07/2025;4423,60;22/07/2025;4310,96
59749327000172;978230;10/03/2025;1770,77;12/03/2025;1701,42
43012865000113;766611;14/03/2025;4984,13;18/03/2025;4980,57
62443150000186;924387;25/05/2025;4924,12;26/05/2025;4881,20
15012204000145;447610;22/05/2025;4510,55;22/05/2025;4360,07
68613150000156;362654;24/06/2025;3574,93;01/07/2025;3459,76
30062380000172;979277;15/09/2025;4162,51;17/09/2025;4053,13
55090647000118;481217;18/04/2025;3098,17;24/04/2025;3030,37
12256130000113;755743;02/07/2025;4211,76;02/07/2025;4138,02
32036213000116;465684;21/07/2025;617,01;28/07/2025;609,35
67563876000166;175244;14/06/2025;1217,96;18/06/2025;1183,78
41145841000173;240679;07/10/2025;3888,91;10/10/2025;3741,01
